,ph,Hardness,Conductivity,Turbidity,TC,portability
869,9.608533594,231.3402282,328.9044942,3.042796944,0.0,0
870,5.375895979,153.7128743,493.8884638,4.17421964,0.0,0
871,8.69712216,166.4527742,393.5557957,4.180567593,0.0,0
872,7.748928548,198.8430942,368.4028571,3.136945007,350.0,0
873,7.117917746,216.1163186,331.971661,4.213567957,0.0,0
874,8.31002902,212.6982764,365.4312125,4.775784922,0.0,0
875,5.524296531,157.1424243,475.3422715,4.033391218,4.0,0
876,10.20142576,190.799079,331.3789519,3.964449588,7500.0,0
877,5.368125754,190.9379793,435.6664692,2.004142586,15000.0,0
878,8.937802408,147.9168921,480.3202177,2.831234426,23000.0,0
879,8.124207826,207.5095152,431.6256772,4.724456578,108.0,0
880,7.184973119,201.0792194,384.0115576,3.665410662,6581.0,0
881,5.499489286,230.3087747,442.1670062,5.846826958,330.0,0
882,5.319769073,204.202072,399.1190254,2.92573204,53.0,0
883,6.369111631,235.3409427,357.4172848,2.275903461,98.0,0
884,6.733493842,197.5626646,397.6849857,3.178003605,140.0,0
885,6.883015402,210.5022172,570.4242586,4.102291769,153.0,0
886,8.013516429,225.156452,382.0142489,4.44490059,117.0,0
887,8.272055091,204.2253291,500.6848732,5.140207743,123.0,0
888,8.746985976,148.3937237,407.3808249,4.763730536,173.0,0
889,8.154840855,202.3173348,597.8700732,3.696327575,139.0,0
890,9.045720545,222.1841691,558.7478629,4.213700444,160.0,0
891,8.922409559,207.5207264,468.5383258,4.081728016,141.0,0
892,5.961301572,182.108995,567.5261592,4.919585047,136.0,0
893,8.184410006,166.6365538,363.2357556,4.5990822,157.0,0
894,7.636454091,238.9360743,514.9640601,3.332906497,173.0,0
895,7.775385593,193.0771683,301.7534765,3.309471716,145.0,0
896,7.617148871,196.606942,329.0166464,2.391540006,107.0,0
897,6.664934584,218.7700084,412.3085879,4.502138214,187.0,0
898,8.815357953,208.331084,430.4068943,2.87588018,17.0,0
899,7.765635562,173.1855689,355.9980259,3.21444964,0.0,0
900,6.225152013,169.7411715,380.1147511,2.770822653,0.0,0
901,8.56704382,160.217867,490.5125389,2.804926824,69.0,0
902,6.994194675,216.6653186,369.4680721,4.398900709,582.0,0
903,3.344588533,156.4799268,485.6311478,2.575141031,728.0,0
904,7.774468469,216.7528722,288.0685777,3.891097334,1767.0,0
905,7.203438849,168.4453579,437.3708632,6.389161009,820.0,0
906,6.150487601,240.8884224,354.3925259,3.551655811,381.0,0
907,6.767523658,203.7510557,334.9053758,3.300253498,361.0,0
908,8.037430327,148.4153089,392.9012057,2.506238127,261.0,0
909,8.177174974,210.44877,455.9274999,3.325638986,318.0,0
910,6.744799075,204.0843182,544.3393171,4.86854263,217.0,0
911,7.603775446,214.682778,321.0690741,3.584985024,109.0,0
912,8.546145555,177.8462444,413.3215995,3.505300168,101.0,0
913,5.432512085,231.3515758,448.8647411,3.874425315,80.0,0
914,7.71408936,194.7382822,347.8292033,3.182582857,113.0,0
915,8.154531511,168.0989354,419.173312,2.460464867,113.0,0
916,7.845879929,193.7849998,510.305603,3.667154205,92.0,0
917,7.156424495,197.9935375,448.4571607,2.958414712,86.0,0
918,5.694694238,240.7121821,477.0478068,3.8706108,83.0,0
919,6.707685556,199.2853743,454.73241,3.822668715,0.0,0
920,4.775221956,231.9985786,526.067651,3.223080865,592.0,0
921,8.501711439,193.9089061,393.1766813,5.612295662,0.0,0
922,7.741245059,218.2371865,521.0162606,3.741143366,71.0,0
923,4.187490815,208.3741881,264.5080825,4.592959344,74.0,0
924,7.808012212,179.7999166,590.0605459,4.165549906,4613.0,0
925,5.895948983,187.1536166,531.1691009,3.659652968,3483.0,0
926,7.269652253,155.1575203,506.0101352,3.789236757,617.0,0
927,9.489600966,167.8876287,354.7907412,4.300694899,522.0,0
928,7.457979827,183.4613095,482.6371798,4.497730796,2193.0,0
929,7.992320364,230.1795734,522.888054,4.342796788,3080.0,0
930,7.746343115,212.2746448,457.0141209,3.678686031,17500.0,0
931,8.27579563,163.3559608,351.631315,4.72133955,913.0,0
932,6.879959452,163.5933393,554.0451045,5.688206949,935.0,0
933,6.799375518,239.0576795,373.2321373,3.819985377,430.0,0
934,8.167767663,144.9029318,605.4588934,3.41068554,4823.0,0
935,4.736404607,203.2764198,508.8203409,4.995601766,1455.0,0
936,5.95392389,226.9350617,350.9686515,3.968647163,900.0,0
937,6.578998162,198.4092471,408.1950145,3.690929417,650.0,0
938,8.775485734,157.3542892,480.7152078,4.393944466,1485.0,0
939,6.850302032,167.9850397,300.411744,3.08029671,540.0,0
940,8.757110512,185.4193669,408.0957972,3.80879301,810.0,0
941,8.073278952,191.8155235,432.8987489,4.854312786,800.0,0
942,5.078274175,185.0883849,528.1562512,3.631042314,900.0,0
943,7.444914015,203.0687456,405.4206121,2.571391506,198.0,0
944,9.434005875,158.38784,476.8420108,4.201054364,373.0,0
945,5.905906954,223.1418815,337.8582636,2.917284056,250.0,0
946,5.803496976,193.2009914,365.477618,2.181714167,1600.0,0
947,7.617151922,182.689825,327.2282451,3.422543431,2225.0,0
948,9.008464334,148.6140018,387.3997714,3.911014707,2180.0,0
949,5.422445768,205.2660804,382.0801288,2.91175139,6505.0,0
950,9.778181813,155.9374414,356.5430368,4.143365319,1088.0,0
951,5.204938763,232.8827254,404.003888,3.439561019,640.0,0
952,4.872560878,224.7051051,354.3906043,3.918005799,685.0,0
953,7.793914804,164.9589475,398.4603116,4.220027671,535.0,0
954,7.058182608,187.9471911,462.314567,3.613834771,303.0,0
955,7.890354274,180.158098,344.5506193,3.209588058,385.0,0
956,7.535700191,221.7924809,583.4364875,4.208354354,713.0,0
957,7.202534416,207.8281164,369.0443258,5.702504528,788.0,0
958,8.722143777,151.621132,468.3674514,3.274628642,2300.0,0
959,8.352635176,134.7505122,397.1149717,3.939011353,2650.0,0
960,6.284385791,222.6887949,517.1505478,5.030712169,520.0,0
961,9.30566048,163.9260265,345.6569351,4.485070147,418.0,0
962,4.923178856,208.406673,404.4057627,3.329600783,278.0,0
963,6.14301848,147.4719727,475.4452677,5.37040341,910.0,0
964,5.744504157,208.0700518,362.0624898,3.53350015,195.0,0
965,6.616649175,201.7808472,491.7240649,3.881767178,1400.0,0
966,7.62349992,170.4275723,404.5013685,4.764995184,354.0,0
967,7.860106422,182.0419862,285.228661,3.499774684,357.0,0
968,7.393110153,205.9911566,537.1360548,4.431739047,185.0,0
969,5.579517093,223.616393,375.2759695,4.043914693,5850.0,0
970,4.303574607,227.0070858,412.8964036,2.010537157,4450.0,0
971,7.310715696,185.8171404,425.532861,3.57882634,1985.0,0
972,6.417702476,185.3121832,509.8196527,4.046305672,2425.0,0
973,10.77431809,163.0951058,477.7233747,3.229834159,1823.0,0
974,5.036453976,190.1645202,332.3597146,3.534665425,2098.0,0
975,10.41504401,167.4225811,491.5167115,4.209136505,0.0,0
976,8.41860665,191.8670896,546.7909944,3.44284782,0.0,0
977,7.808641136,200.71487,519.8629915,2.472720325,0.0,0
978,7.55796363,156.4618716,277.2341545,3.292270153,0.0,0
979,11.24450714,169.4036547,336.4466548,2.929952739,118.0,0
980,5.728823779,197.1918394,445.0696363,4.41217355,148.0,0
981,10.48680842,185.0879142,455.7438446,3.804352132,374.0,0
982,3.792125732,218.4908565,410.694183,4.620685586,157.0,0
983,5.716251354,184.229295,502.9936866,3.433135385,144.0,0
984,5.473603398,218.5131453,472.7968348,4.957822241,196.0,0
985,6.770926884,181.8180655,475.5489601,4.91053382,140.0,0
986,6.043360084,188.6623289,355.0074612,4.745247517,170.0,0
987,6.320427823,210.3100428,375.9645578,4.553380743,280.0,0
988,9.185417502,165.6415024,534.6984328,4.186674618,0.0,0
989,8.684778672,161.1242048,499.2754008,3.877349185,0.0,0
990,7.961721463,224.3167604,451.808446,2.286943495,0.0,0
991,5.484151254,196.7912512,348.3990333,4.43885846,0.0,0
992,7.186931122,177.4865333,477.9949918,4.275645348,7500.0,0
993,5.470802484,213.1604785,317.9484586,2.962852429,46250.0,0
994,9.792727769,161.0578814,413.155466,3.729120402,57500.0,0
995,3.637170625,238.9437443,509.1503233,5.446565703,12.0,0
996,7.064789081,188.3917252,656.9241278,4.401627835,8.0,0
997,6.632031569,201.6699331,346.8604045,3.38629429,48750.0,0
998,5.913956688,215.4978821,283.4014062,5.648605949,5000.0,0
999,9.484703254,122.9069908,480.8480635,4.132274238,47500.0,0
1000,8.447404488,163.9499045,547.0238303,5.21830711,21750.0,0
1001,7.727421141,227.8427196,328.854169,4.60180209,49250.0,0
1002,6.859323726,179.0688055,391.599708,4.501980015,46500.0,0
1003,5.846786697,212.1620435,393.9528205,3.371110881,10500.0,0
1004,6.300001767,172.3502811,485.6724565,3.709437181,42750.0,0
1005,6.646469922,251.8362482,339.2087033,4.387601742,31500.0,0
1006,7.313446756,158.7074718,436.5172742,2.220639923,9.0,0
1007,6.572656389,192.6473336,343.8952418,2.820927249,32.0,0
1008,6.002414612,196.0029378,336.9141571,4.315308015,29.0,0
1009,5.93605711,222.9223068,323.4992313,3.940282339,165.0,0
1010,7.591089848,195.6658004,517.2033081,4.531196013,22.0,0
1011,6.875746152,192.0236594,501.605982,3.397302572,91.0,0
1012,8.016279103,211.0293038,491.0790821,4.308222881,222.0,0
1013,8.783596632,199.9302784,324.9370292,3.470885424,636.0,0
1014,6.911698241,179.2136742,298.550513,4.616641008,531.0,0
1015,8.719240207,181.0131002,289.2027406,3.912836037,136.0,0
1016,5.974583248,197.1027246,410.8041321,3.721974696,211.0,0
1017,4.429378735,256.2125652,432.1079346,4.271167637,488.0,0
1018,8.215123507,155.7628665,344.9505839,4.511384049,323.0,0
1019,7.828740105,176.7275113,290.1186126,5.199446636,360.0,0
1020,7.949964795,186.7891507,406.612743,3.31715245,242.0,0
1021,6.114332051,178.4462857,472.2554031,3.68040999,97.0,0
1022,7.139428273,179.2349792,364.5231509,3.771596492,205.0,0
1023,7.96852587,156.4511488,455.840428,3.173879163,592.0,0
1024,6.635894308,194.04978,412.5829888,4.523236866,686.0,0
1025,6.394548023,193.0475578,515.8063854,3.042496818,12.0,0
1026,6.280978207,205.1231235,456.5439451,4.599432014,37.0,0
1027,7.992026977,174.5580063,543.9491409,4.647095594,902.0,0
1028,5.068795502,211.6895022,483.442018,4.362085653,698.0,0
1029,8.151248962,205.8473007,555.5902835,2.799883321,1800.0,0
1030,7.582941677,185.0459928,518.0485235,4.164028619,1075.0,0
1031,5.34411687,198.3791437,591.3633685,4.104698561,947.0,0
1032,7.871961403,219.6226589,350.8269163,2.938536287,1800.0,0
1033,5.327023534,233.140588,438.5534987,4.855821251,607.0,0
1034,10.55027327,185.1658146,566.3793974,3.951304463,12.0,0
1035,7.47102667,177.2336434,401.6182184,3.70797408,21333.0,0
1036,7.943882477,211.8165512,353.3364843,4.111691345,25000.0,0
1037,2.69083124,151.7829057,377.198273,4.650033779,85.0,0
1038,9.13569426,194.8156184,562.7714671,3.281802196,23625.0,0
1039,5.214009194,192.6488463,380.4284147,4.453525556,15425.0,0
1040,8.649534947,175.4266698,410.625098,5.229809193,1366.0,0
1041,7.75667895,186.6864589,320.9309663,2.842470708,21500.0,0
1042,7.104295204,177.5717437,447.0322886,5.464856803,148.0,0
1043,5.363362645,179.9113798,408.9225168,3.871372489,114.0,0
1044,6.582499747,200.7331069,458.3627329,4.152014127,17.0,0
1045,6.810466517,209.7355588,340.0300886,4.402339513,5.0,0
1046,5.574116595,193.1580764,538.5325178,5.152527698,8.0,0
1047,8.555283423,216.6553559,390.9430887,3.687152068,130.0,0
1048,4.483402761,172.3838777,413.5450473,2.203840524,70.0,0
1049,3.783043638,157.8526449,432.4318223,4.402244146,17.0,0
1050,7.138374317,184.7452288,504.8656928,4.144872251,46.0,0
1051,7.912361028,211.376444,594.8992901,2.878515631,13.0,0
1052,9.128357758,184.6821039,371.4823076,3.762222689,48.0,0
1053,5.271971378,193.1695095,351.4802796,4.119436475,175.0,0
1054,6.465093529,241.2681377,544.6005667,3.790523693,1754.0,0
1055,8.245186596,199.3057742,423.7367843,4.125731794,162.0,0
1056,6.704791892,176.8960328,455.972627,3.806596292,126.0,0
1057,6.430254786,207.5794023,418.4194715,4.805791534,800.0,0
1058,7.482791276,186.0934324,475.2114605,4.094746286,309.0,0
1059,5.504452321,164.5009841,537.5396091,4.657360934,280.0,0
1060,7.521920636,198.3546264,603.0549559,3.110932391,143.0,0
1061,8.522567733,208.1329997,346.3745976,3.358284405,199.0,0
1062,5.694475546,193.4321303,448.7541508,4.107467119,56.0,0
1063,6.93450359,176.9694309,435.9483861,3.875238037,1536.0,0
1064,6.115180039,226.0844294,429.7066808,3.69086186,512.0,0
1065,8.575673022,197.5602828,464.7255668,3.506229064,127.0,0
1066,5.689142988,181.5845652,345.5363659,4.592979951,375.0,0
1067,7.2261272,213.3206159,624.2299006,4.153558901,690.0,0
1068,7.197795992,168.6409754,566.2506937,3.844013287,1487.0,0
1069,3.846814328,190.992873,660.2549463,3.584201916,703.0,0
1070,5.896339346,178.6780937,473.6866933,5.032854921,715.0,0
1071,8.326349854,213.8748579,569.1032945,4.395284863,1025.0,0
1072,6.891561655,198.5446412,436.9270957,3.561962572,679.0,0
1073,5.548124947,217.0182595,430.2696637,4.599235865,59417.0,0
1074,5.386637962,206.8968059,525.1234713,4.320900175,603.0,0
1075,7.262534652,212.5213079,332.4252243,4.846359372,1400.0,0
1076,6.257085791,180.4062106,422.6003747,3.994713697,485.0,0
1077,7.025504335,205.4005291,442.4055402,2.941555123,1113.0,0
1078,6.584839333,196.133985,304.7136645,3.919954569,434.0,0
1079,6.565633547,159.7293627,393.6251725,2.770948497,890.0,0
1080,6.622102936,196.8910612,264.2839334,5.290920716,1425.0,0
1081,7.217392781,180.1942208,421.9635385,3.746619824,493.0,0
1082,5.253907429,191.9820471,395.7132588,3.488372514,2150.0,0
1083,8.131375234,177.0953125,450.7183341,3.542810748,505.0,0
1084,6.61977546,150.7183614,431.430087,4.086920567,1450.0,0
1085,6.217255307,205.6482515,414.7710169,2.08142502,180.0,0
1086,5.019984767,156.9708217,341.3571602,4.089485428,400.0,0
1087,6.907379615,210.2792102,340.7049784,1.496100943,360.0,0
1088,6.313114732,162.3364121,387.9577162,4.126964596,918.0,0
1089,7.29392925,180.8431248,457.5204429,4.403250065,963.0,0
1090,6.63036382,186.7610878,330.8760828,3.490587573,913.0,0
1091,8.015780395,180.0603771,666.6906183,3.180580187,1655.0,0
1092,4.249890379,168.5721461,449.0515158,4.116347641,1630.0,0
1093,4.26526964,199.4994515,300.5479288,4.900446069,1913.0,0
1094,9.266840595,203.2526135,508.2833497,4.330049469,289.0,0
1095,9.619456626,210.2612466,387.3302154,3.173199767,246.0,0
1096,7.086877326,192.3873676,548.917718,3.992848211,500.0,0
1097,3.433874059,152.4800753,412.9155386,4.104938403,473.0,0
1098,8.436759029,242.4885798,575.9370182,2.499910135,500.0,0
1099,12.24692807,217.3680142,347.6530538,3.533243425,820.0,0
1100,7.34303194,198.5307697,479.2414672,5.288057554,720.0,0
1101,4.616438934,192.5740099,344.1463212,2.634341021,1290.0,0
1102,8.307462969,229.9412343,464.9009848,4.625729242,1465.0,0
1103,4.909640554,157.2404584,311.7457571,5.34532394,425.0,0
1104,7.70910636,178.8108276,462.2011629,4.23510812,385.0,0
1105,7.818274839,179.2182173,359.09919,3.329243166,195.0,0
1106,8.207458913,189.9421572,449.4126057,4.151865853,340.0,0
1107,6.958534137,187.7488492,350.6034312,4.1946,100.0,0
1108,4.349439999,157.5133609,432.642307,4.442711502,2788.0,0
1109,6.629985036,195.7003801,335.8047102,2.534499478,2275.0,0
1110,8.96969739,195.7447648,378.5285112,3.983098818,2257.0,0
1111,6.77105029,194.6351221,441.7303914,3.244866832,2785.0,0
1112,6.724639342,223.1754155,463.8852159,2.921414772,2807.0,0
1113,6.967270764,218.7927931,438.809155,3.272470739,1400.0,0
1114,7.053116739,240.8517699,377.1881249,5.67199885,1675.0,0
1115,7.755154227,196.7827837,338.4306239,2.728799592,428.0,0
1116,8.580008559,174.5068195,403.5966314,3.195591056,876.0,0
1117,6.901710203,173.1539151,538.620787,3.035670597,1083.0,0
1118,7.814250247,203.3834632,516.6468167,4.104661963,689.0,0
1119,5.918953546,154.7735165,386.2180718,4.265547139,882.0,0
1120,7.021295306,225.3504984,459.89989,3.675557956,1225.0,0
1121,8.132736965,206.786448,472.2770256,2.969433921,3025.0,0
1122,6.057068041,184.3732318,462.0061696,4.371747854,868.0,0
1123,5.343075103,211.6620911,485.9597174,4.240031708,4275.0,0
1124,5.742533063,182.941032,435.2347266,4.272202758,2175.0,0
1125,6.584813111,182.3754558,414.3507509,4.404132196,5975.0,0
1126,8.070477127,198.8659477,376.7103037,3.055790475,2750.0,0
1127,6.652824348,187.9464088,433.8752091,3.661529274,690.0,0
1128,5.506061504,164.4961721,453.8833405,2.778905951,1525.0,0
1129,6.441766486,174.7818492,544.3541825,3.682134341,0.0,0
1130,8.248703054,201.3388568,415.6834479,3.540532004,0.0,0
1131,2.569243562,201.6032843,429.7464296,5.506934432,0.0,0
1132,5.664845758,186.6483585,335.505521,3.570290456,0.0,0
1133,8.999498939,234.835477,444.0770167,3.695084055,208.0,0
1134,5.588537191,171.3331234,466.4454294,4.37399858,176.0,0
1135,6.265637344,159.2901905,499.604629,3.266028669,357.0,0
1136,6.922041828,201.4101227,336.0464515,4.242947216,191.0,0
1137,8.072612403,210.2697797,559.1675739,5.082206247,167.0,0
1138,8.828094375,196.5628527,486.8632669,3.793317686,150.0,0
1139,8.647454007,183.5973743,489.7627989,3.624100659,338.0,0
1140,7.475536902,215.4291024,477.2350531,4.015574262,253.0,0
1141,11.53488049,183.2622614,475.2553947,3.000096239,189.0,0
1142,6.453064803,178.9982454,371.8827631,3.440858802,507.0,0
1143,8.192210156,172.2927625,455.0153108,3.489283078,544.0,0
1144,7.247700982,210.2708051,558.5264708,3.319952678,32.0,0
1145,7.893131973,201.4332496,303.8787934,3.302211725,4950.0,0
1146,6.164449536,203.0164737,371.1675084,3.446401194,75000.0,0
1147,7.9373922,170.4453284,316.0224661,4.27085115,0.0,0
1148,8.281120655,227.6543506,459.8655118,3.687995064,0.0,0
1149,4.906491593,173.7791592,620.3468398,3.152344905,9000.0,0
1150,8.143483376,182.4324572,427.5452192,2.572830423,70000.0,0
1151,5.117913529,179.7016768,369.6186165,3.806700492,25500.0,0
1152,6.449070009,163.4476486,397.5070551,3.331549948,52500.0,0
1153,5.613562647,204.5693658,341.5236716,3.465088676,75000.0,0
1154,5.754212968,241.6024296,495.9453442,5.920233915,27500.0,0
1155,6.906574998,199.6381239,306.0239747,3.282749503,12000.0,0
1156,6.336267097,228.455028,398.1818844,3.745724886,70000.0,0
1157,8.121253676,200.3536957,411.9869872,4.428311683,75000.0,0
1158,8.935115926,218.3940541,413.0048441,5.168297808,0.0,0
1159,6.45278075,190.3213908,353.8976701,3.425065096,0.0,0
1160,8.458814662,225.7123587,636.2577548,3.507708536,0.0,0
1161,6.930082548,210.4258745,473.7955537,4.14941371,249.0,0
1162,6.255070001,173.840226,482.0197992,4.194199874,7.0,0
1163,5.669818774,203.4527154,361.2384796,5.600458571,153.0,0
1164,7.945407487,211.8000845,392.1660879,5.428916724,36.0,0
1165,7.499844232,210.9850337,484.8433398,4.454476673,77.0,0
1166,4.695516141,198.9104878,512.8418736,4.641738491,132.0,0
1167,6.710633528,203.6429167,455.967558,3.863286909,525.0,0
1168,9.502856746,175.5856731,406.3098542,4.237345252,603.0,0
1169,4.405327147,169.7425372,424.2511621,4.086867245,115.0,0
1170,6.810344849,166.5924252,294.3839141,4.115695844,85.0,0
1171,6.983133113,181.1195291,181.483754,4.426982544,148.0,0
1172,6.968131313,205.9825819,459.1766823,3.030823583,75.0,0
1173,5.76255225,184.8474873,449.4353759,2.906589212,460.0,0
1174,8.397248096,199.4958113,402.4649056,2.835794284,205.0,0
1175,8.828326658,189.9755527,338.512459,3.052822148,295.0,0
1176,9.395842202,162.1577004,451.524629,3.530498325,56.0,0
1177,7.593176933,201.0687365,451.2114486,3.542092644,33.0,0
1178,5.149133288,198.3324402,303.3336324,4.839176158,90.0,0
1179,4.916740541,191.4671103,316.4222513,3.613212412,322.0,0
1180,7.371289877,180.7365263,298.0530573,4.084696775,608.0,0
1181,8.278752741,200.1622229,456.4706728,4.767722384,2925.0,0
1182,10.20297155,211.9634045,395.140783,3.270903753,355.0,0
1183,4.562156483,189.2614176,401.5516567,4.822883764,312.5,0
1184,5.202672013,195.3296887,473.548484,3.927980576,50.0,0
1185,9.149733927,230.5618993,539.6250371,5.436819304,29.0,0
1186,7.615556979,204.8699745,311.1789547,4.243133734,137000.0,0
1187,7.813067625,183.6974796,539.6107975,4.713719499,68650.0,0
1188,7.721032688,203.3547884,424.9669947,4.168487102,38667.0,0
1189,9.056244707,197.666301,414.7666308,3.319353737,77.0,0
1190,8.082657125,213.7551769,508.1164727,5.247130149,49061.0,0
1191,5.84866707,210.4412054,482.4519329,4.874534246,259.0,0
1192,8.470545999,199.4897165,491.5197053,2.935801995,31.0,0
1193,9.22858163,180.9446965,397.0431297,3.8391854,9000.0,0
1194,8.170588045,208.2791813,472.0282857,3.995857049,358000.0,0
1195,6.381977105,211.9172765,525.0754779,4.99189599,1693.0,0
1196,6.98981377,221.0002353,326.5863598,4.808582691,116.0,0
1197,10.3781082,200.0041212,473.8141914,3.57744746,188.0,0
1198,3.590822364,213.702299,465.6301194,4.144780873,33.0,0
1199,7.388518503,201.0577144,560.774729,4.409053528,44.0,0
1200,6.966835168,158.0430653,382.4438627,2.957441071,7.0,0
1201,6.703486854,182.1295143,479.5374969,4.223883711,350.0,0
1202,7.139671256,183.4279748,363.7677138,3.151388595,809.0,0
1203,6.64879301,213.9599879,372.6869954,5.138047828,42.0,0
1204,7.940713224,197.0499653,406.116784,2.990150891,22.0,0
1205,8.228563825,182.1969054,569.9348878,2.781944108,53.0,0
1206,8.665692083,162.3596868,337.9728228,3.494032184,137.0,0
1207,5.06404246,214.5293283,471.1781088,5.122702569,144.0,0
1208,7.894322783,176.319304,383.0191013,2.865031443,2400.0,0
1209,7.042793877,194.0467188,504.9254661,3.965647067,170.0,0
1210,8.305063984,177.1743936,361.6914368,4.461210732,110.0,0
1211,8.268307592,168.6878903,294.2980647,4.405408198,5400.0,0
1212,7.397562418,217.9367989,426.0030036,2.459336841,316.0,0
1213,6.36729853,183.789491,362.7754392,2.61476606,223.0,0
1214,8.410625565,185.1837392,489.9043467,4.352295779,296.0,0
1215,7.098245544,207.5353809,297.1064944,4.909571475,1050.0,0
1216,7.32250205,196.1042977,418.0755105,2.981649192,737.0,0
1217,5.198224971,173.1198213,390.065616,3.807318103,1036.0,0
1218,6.280905113,178.7072001,388.5526207,3.021288909,104.0,0
1219,6.823930137,146.1305994,412.8405064,4.016144076,1259.0,0
1220,6.629993518,209.1570219,524.8833294,3.155213653,106.0,0
1221,10.30157127,199.6093636,461.9792858,3.857851975,816.0,0
1222,6.123193935,181.3124182,391.6103219,5.457830951,1056.0,0
1223,6.848033469,165.8153256,442.7862667,4.257037543,1680.0,0
1224,6.411525836,197.6848791,436.0564853,2.200678202,2865.0,0
1225,5.122648455,195.0188878,446.7122191,3.504524534,753.0,0
1226,3.43485576,185.3429615,398.3701305,5.389510246,508.0,0
1227,10.84813042,236.7250487,564.9028128,3.133838702,427.0,0
1228,8.725393412,213.6103718,396.2290102,4.565542154,452.0,0
1229,10.35174253,241.6717998,303.6881065,5.227609397,681.0,0
1230,8.174028131,192.3904298,503.5221724,3.986780704,935.0,0
1231,8.034011917,197.6093924,490.8215001,2.452120806,31167.0,0
1232,8.205541815,188.2771878,331.3455693,3.634030668,1100.0,0
1233,7.893818459,203.2966211,398.9895004,3.508503713,1200.0,0
1234,5.488135469,192.5079836,553.2872406,3.652991422,925.0,0
1235,8.163074031,162.2318457,487.3183457,4.128193137,975.0,0
1236,6.867000691,184.248496,497.7037751,3.484120574,1175.0,0
1237,5.821706914,220.1254226,493.1183456,3.908198846,1010.0,0
1238,7.451888779,203.2002856,348.9529034,3.930080761,985.0,0
1239,6.898315041,228.8028036,392.3823257,3.822307139,1575.0,0
1240,7.544340114,180.1197279,575.9221717,4.435514109,775.0,0
1241,4.103867855,168.2836513,344.8695064,3.808850694,940.0,0
1242,5.329938815,196.0346231,511.7051873,5.79932235,702.0,0
1243,6.962993545,206.8178871,552.2730553,4.760381755,28.0,0
1244,6.846059942,177.8291271,542.9970994,4.709374128,150.0,0
1245,6.279842183,175.8906397,430.3220919,3.27858441,393.0,0
1246,6.739849728,197.3744818,390.0465726,4.379630439,1865.0,0
1247,5.495035446,184.4348362,459.6421716,4.115428052,920.0,0
1248,7.583770299,217.2832624,393.877683,3.642289214,503.0,0
1249,5.866702734,159.4331752,525.2137907,5.302972731,660.0,0
1250,6.394980461,220.4223891,353.3654184,4.732002727,1600.0,0
1251,5.82126163,204.04889,466.783264,4.371078785,3200.0,0
1252,5.514062185,212.5550663,524.5479749,4.460362938,800.0,0
1253,6.730883602,192.4360764,326.3507452,4.359137364,920.0,0
1254,5.198067643,200.4644449,573.1355324,3.295033859,470.0,0
1255,7.362331187,215.6372552,417.6082144,3.93356497,680.0,0
1256,7.06614184,207.3614294,503.2533171,4.127599073,1090.0,0
1257,5.420347747,232.3868274,473.2680964,3.75672017,1500.0,0
1258,7.015332583,222.1130042,420.1368731,5.251223104,883.0,0
1259,6.044671753,150.6710211,392.2067414,4.914883756,1100.0,0
1260,6.198650336,246.4769625,527.0007956,3.574172022,1050.0,0
1261,7.678945067,178.2005415,363.9740597,3.089549648,2588.0,0
1262,8.062066123,125.705329,463.4616401,3.040031498,1300.0,0
1263,7.255798597,200.1637946,489.2721602,3.968177083,1375.0,0
1264,6.792407469,306.6274814,306.1155393,2.505650441,1725.0,0
1265,7.368165577,204.0414512,328.5652878,3.684263383,1850.0,0
1266,8.837786915,195.8272127,514.9259969,2.087080217,1500.0,0
1267,7.108140711,148.6246065,259.9637626,4.015246444,1550.0,0
1268,5.289618437,194.0563929,353.7729296,4.54810035,3000.0,0
1269,7.169251038,162.4782263,507.027006,4.533174155,2850.0,0
1270,7.695049437,153.8097827,297.6758766,3.198879005,2800.0,0
1271,8.693149901,219.1782966,545.228668,4.687846798,1090.0,0
1272,6.999764511,219.1433726,282.5023381,3.360130678,2208.0,0
1273,6.897922717,173.3909282,337.4360877,4.490105279,1240.0,0
1274,6.382314604,212.8385143,342.5814436,2.881370055,5874.0,0
1275,9.917092057,196.6037461,522.5485531,3.39332538,3175.0,0
1276,5.609025354,271.6308238,443.8725583,3.354890148,775.0,0
1277,6.277463093,225.9419346,328.6844196,3.123166159,4300.0,0
1278,7.714312672,191.6926397,377.9263683,4.42513397,0.0,0
1279,6.351286549,162.2133452,337.0773485,3.707053968,180.0,0
1280,7.958871446,184.8285571,389.2642157,4.007902613,253.0,0
1281,6.618186567,164.2545648,315.1993932,3.797067861,402.0,0
1282,6.000723336,161.0023053,384.7532976,4.176218743,200.0,0
1283,6.39292784,159.1689259,305.2436004,3.271338859,150.0,0
1284,6.977267852,223.2788913,377.000392,2.367041309,173.0,0
1285,6.353436844,218.5493627,503.414897,3.861109202,415.0,0
1286,6.019939995,140.8678983,428.6953308,2.747027112,699.0,0
1287,7.330196877,159.8037202,404.1959121,2.884715098,858.0,0
1288,9.241338767,157.9274924,464.0254828,3.842577604,707.0,0
1289,6.593174457,176.6128288,310.4359793,3.931653171,81.0,0
1290,6.948265449,225.23176,386.5820832,4.095611813,10.0,0
1291,5.938321179,214.4695748,626.1287371,3.88950004,375.0,0
1292,8.249550509,230.9328321,364.9311281,4.284831119,21000.0,0
1293,6.903816978,258.5268417,318.6226223,3.867843303,217500.0,0
